#Nome de Pregao;Tipo da Acao;Data da Aprovacao;Valor do Provento R$;Provento por 1 ou 1000 AcÑes;Tipo do Provento;"Ultimo Dia ""Com""";"Data do Ultimo Preco ""Com""";"Ultimo Preco ""Com""";Preco por 1 ou 1000 Acoes;Provento/ Preco %
TOTVS;OR;20/12/2012;0,248716;1;JRS CAP PROPRIO;21/12/2012;21/12/2012;40,4;1;0,615634
TOTVS;OR;05/03/2013;0,481349;1;DIVIDENDO;05/03/2013;05/03/2013;43,67;1;1,102242
TOTVS;OR;30/07/2013;0,13273141;1;JRS CAP PROPRIO;01/08/2013;01/08/2013;36,75;1;0,361174
TRACTEBEL;OR;04/04/2002;0,080940828;1000;DIVIDENDO;04/04/2002;04/04/2002;4,28;1000;1,891141
TRACTEBEL;OR;04/04/2002;0,041102411;1000;DIVIDENDO;04/04/2002;04/04/2002;4,28;1000;0,960337
TRACTEBEL;OR;29/04/2002;0,025479589;1000;DIVIDENDO;29/04/2002;29/04/2002;4,56;1000;0,558763
TRACTEBEL;OR;13/03/2003;0,282431;1000;DIVIDENDO;04/04/2003;04/04/2003;4,42;1000;6,389842
TRACTEBEL;OR;11/07/2003;0,220603;1000;JRS CAP PROPRIO;28/07/2003;28/07/2003;7,5;1000;2,941373
TRACTEBEL;OR;13/11/2003;0,137877;1000;JRS CAP PROPRIO;25/11/2003;25/11/2003;6,9;1000;1,998217
TRACTEBEL;OR;12/04/2004;0,394175;1000;DIVIDENDO;12/04/2004;12/04/2004;9,21;1000;4,279859
TRACTEBEL;OR;09/12/2004;0,390651;1000;JRS CAP PROPRIO;14/12/2004;14/12/2004;10,14;1000;3,852574
TRACTEBEL;OR;07/04/2005;0,513269;1000;DIVIDENDO;07/04/2005;07/04/2005;11,93;1000;4,302339
TRACTEBEL;OR;12/05/2005;0,168515;1000;JRS CAP PROPRIO;18/05/2005;18/05/2005;12,09;1000;1,393838
TRACTEBEL;OR;12/05/2005;0,000001;1000;RENDIMENTO;18/05/2005;18/05/2005;12,09;1000;0,000008
TRACTEBEL;OR;19/10/2005;0,186904;1;JRS CAP PROPRIO;31/10/2005;31/10/2005;16;1;1,16815
TRACTEBEL;OR;19/10/2005;0,225204;1;DIVIDENDO;31/10/2005;31/10/2005;16;1;1,407525
TRACTEBEL;OR;19/10/2005;0,216012;1;DIVIDENDO;31/10/2005;31/10/2005;16;1;1,350075
TRACTEBEL;OR;15/12/2005;0,06082;1;JRS CAP PROPRIO;23/12/2005;23/12/2005;14,5;1;0,419448
TRACTEBEL;OR;26/04/2006;0,70685;1;DIVIDENDO;26/04/2006;26/04/2006;18,34;1;3,854144
TRACTEBEL;OR;11/08/2006;0,174648;1;JRS CAP PROPRIO;18/08/2006;18/08/2006;19,76;1;0,883846
TRACTEBEL;OR;11/08/2006;0,496367;1;DIVIDENDO;18/08/2006;18/08/2006;19,76;1;2,511979
TRACTEBEL;OR;06/12/2006;0,151668;1;JRS CAP PROPRIO;14/12/2006;14/12/2006;16,71;1;0,907648
TRACTEBEL;OR;24/04/2007;0,602363969;1;DIVIDENDO;24/04/2007;24/04/2007;18,56;1;3,245496
TRACTEBEL;OR;10/05/2007;0,13481586;1;JRS CAP PROPRIO;11/06/2007;11/06/2007;21,85;1;0,617006
TRACTEBEL;OR;14/08/2007;0,551621426;1;DIVIDENDO;27/08/2007;27/08/2007;22,76;1;2,423644
TRACTEBEL;OR;05/12/2007;0,13481586;1;JRS CAP PROPRIO;13/12/2007;13/12/2007;22,25;1;0,605914
TRACTEBEL;OR;08/04/2008;0,700549973;1;DIVIDENDO;18/04/2008;18/04/2008;23,4;1;2,993803
TRACTEBEL;OR;13/08/2008;0,889016732;1;DIVIDENDO;25/08/2008;25/08/2008;21,31;1;4,171829
TRACTEBEL;OR;07/11/2008;0,26963172;1;JRS CAP PROPRIO;18/11/2008;18/11/2008;19,29;1;1,39778
TRACTEBEL;OR;07/08/2009;0,533144923;1;DIVIDENDO;13/08/2009;13/08/2009;20;1;2,665725
TRACTEBEL;OR;05/11/2009;0,297207692;1;JRS CAP PROPRIO;17/11/2009;17/11/2009;21,8;1;1,363338
TRACTEBEL;OR;23/04/2010;0,125490001;1;DIVIDENDO;06/05/2010;06/05/2010;21,55;1;0,58232
TRACTEBEL;OR;12/08/2010;0,438304991;1;DIVIDENDO;30/09/2010;30/09/2010;25,32;1;1,731062
TRACTEBEL;OR;05/11/2010;0,33703965;1;JRS CAP PROPRIO;17/11/2010;17/11/2010;26,29;1;1,282007
TRACTEBEL;OR;05/04/2011;0,242468784;1;DIVIDENDO;29/04/2011;29/04/2011;27,56;1;0,879785
TRACTEBEL;OR;29/07/2011;1,008076392;1;DIVIDENDO;10/08/2011;10/08/2011;25,6;1;3,937798
TRACTEBEL;OR;04/11/2011;0,389112276;1;JRS CAP PROPRIO;17/11/2011;17/11/2011;28,37;1;1,371562
TRACTEBEL;OR;21/03/2012;0,792566942;1;DIVIDENDO;13/04/2012;13/04/2012;33,1;1;2,394462
TRACTEBEL;OR;26/07/2012;1,062837693;1;DIVIDENDO;10/08/2012;10/08/2012;36,71;1;2,895227
TRACTEBEL;OR;25/10/2012;0,423137961;1;JRS CAP PROPRIO;23/11/2012;23/11/2012;34,34;1;1,232201
TRACTEBEL;OR;07/02/2013;0,883090413;1;DIVIDENDO;19/02/2013;19/02/2013;34,51;1;2,558941
TRACTEBEL;OR;30/07/2013;1,175913071;1;DIVIDENDO;16/08/2013;16/08/2013;35,53;1;3,309634
TRACTEBEL;PA;04/04/2002;0,137404857;1000;DIVIDENDO;04/04/2002;27/03/2002;2,91;1000;4,721816
TRACTEBEL;PA;04/04/2002;0,052506814;1000;DIVIDENDO;04/04/2002;27/03/2002;2,91;1000;1,804358
TRACTEBEL;PA;29/04/2002;0,032549275;1000;DIVIDENDO;29/04/2002;PRE?O TEORICO;2,72;1000;1,196626
TRACTEBEL;PA;13/03/2003;0,357369;1000;DIVIDENDO;04/04/2003;04/04/2003;3,05;1000;11,717016
TRACTEBEL;PA;11/07/2003;0,258072;1000;JRS CAP PROPRIO;28/07/2003;25/07/2003;3,32;1000;7,773253
TRACTEBEL;PA;13/11/2003;0,162856;1000;JRS CAP PROPRIO;25/11/2003;10/10/2003;3,27;1000;4,980306
TRACTEBEL;PA;12/04/2004;0,416032;1000;DIVIDENDO;12/04/2004;05/03/2004;3,52;1000;11,819091
TRACTEBEL;PA;09/12/2004;0,465589;1000;JRS CAP PROPRIO;14/12/2004;07/12/2004;7,2;1000;6,466514
TRACTEBEL;PA;07/04/2005;0,513269;1000;DIVIDENDO;07/04/2005;24/03/2005;8,4;1000;6,110345
TRACTEBEL;PA;12/05/2005;0,19973;1000;JRS CAP PROPRIO;18/05/2005;09/05/2005;9;1000;2,219222
TRACTEBEL;PA;12/05/2005;0,00001;1000;RENDIMENTO;18/05/2005;09/05/2005;9;1000;0,000111
TRACTEBEL;PB;04/04/2002;0,080940828;1000;DIVIDENDO;04/04/2002;04/04/2002;3,66;1000;2,211498
TRACTEBEL;PB;04/04/2002;0,041102411;1000;DIVIDENDO;04/04/2002;04/04/2002;3,66;1000;1,123017
TRACTEBEL;PB;29/04/2002;0,025479589;1000;DIVIDENDO;29/04/2002;29/04/2002;3,65;1000;0,698071
TRACTEBEL;PB;13/03/2003;0,282431;1000;DIVIDENDO;04/04/2003;04/04/2003;2,6;1000;10,862731
TRACTEBEL;PB;11/07/2003;0,220603;1000;JRS CAP PROPRIO;28/07/2003;28/07/2003;3,72;1000;5,930188
TRACTEBEL;PB;13/11/2003;0,137877;1000;JRS CAP PROPRIO;25/11/2003;25/11/2003;3,83;1000;3,599922
TRACTEBEL;PB;12/04/2004;0,394175;1000;DIVIDENDO;12/04/2004;12/04/2004;6,57;1000;5,999619
TRACTEBEL;PB;09/12/2004;0,390651;1000;JRS CAP PROPRIO;14/12/2004;14/12/2004;7,8;1000;5,008346
TRACTEBEL;PB;07/04/2005;0,513269;1000;DIVIDENDO;07/04/2005;07/04/2005;9,4;1000;5,460309
TRACTEBEL;PB;12/05/2005;0,168515;1000;JRS CAP PROPRIO;18/05/2005;18/05/2005;9,79;1000;1,721297
TRACTEBEL;PB;12/05/2005;0,000001;1000;RENDIMENTO;18/05/2005;18/05/2005;9,79;1000;0,00001
TRAN PAULIST;OR;11/12/2000;0,213451;1000;JRS CAP PROPRIO;21/12/2000;21/12/2000;4;1000;5,336275
TRAN PAULIST;OR;24/04/2001;0,063882;1000;DIVIDENDO;24/04/2001;24/04/2001;6;1000;1,0647
TRAN PAULIST;OR;25/06/2001;0,213451;1000;JRS CAP PROPRIO;05/07/2001;05/07/2001;5,4;1000;3,952796
TRAN PAULIST;OR;03/12/2001;0,0814375;1000;JRS CAP PROPRIO;18/12/2001;18/12/2001;5,11;1000;1,593689
TRAN PAULIST;OR;26/04/2002;0,2191338;1000;DIVIDENDO;26/04/2002;26/04/2002;5,44;1000;4,028195
TRAN PAULIST;OR;24/06/2002;0,364088;1000;JRS CAP PROPRIO;04/07/2002;04/07/2002;4,9;1000;7,430367
TRAN PAULIST;OR;23/09/2002;0,214355;1000;JRS CAP PROPRIO;03/10/2002;03/10/2002;4,7;1000;4,560745
TRAN PAULIST;OR;16/12/2002;0,334929;1000;JRS CAP PROPRIO;26/12/2002;26/12/2002;5,55;1000;6,034757
TRAN PAULIST;OR;25/04/2003;0,0856219;1000;DIVIDENDO;25/04/2003;25/04/2003;5,45;1000;1,571044
TRAN PAULIST;OR;12/05/2003;0,4581839;1000;JRS CAP PROPRIO;22/05/2003;22/05/2003;7,14;1000;6,417141
TRAN PAULIST;OR;08/09/2003;0,5281775;1000;JRS CAP PROPRIO;18/09/2003;18/09/2003;10,4;1000;5,07863
TRAN PAULIST;OR;10/05/2004;0,1820477;1000;JRS CAP PROPRIO;20/05/2004;19/05/2004;9,3;1000;1,957502
TRAN PAULIST;OR;22/11/2004;0,320346;1000;JRS CAP PROPRIO;02/12/2004;02/12/2004;11;1000;2,912236
TRAN PAULIST;OR;13/06/2005;0,364095;1000;JRS CAP PROPRIO;23/06/2005;23/06/2005;26;1000;1,400365
TRAN PAULIST;OR;12/09/2005;0,636366;1000;JRS CAP PROPRIO;22/09/2005;22/09/2005;27;1000;2,356911
TRAN PAULIST;OR;19/12/2005;0,602873;1000;JRS CAP PROPRIO;28/12/2005;28/12/2005;31,69;1000;1,902408
TRAN PAULIST;OR;20/04/2006;0,651773;1000;DIVIDENDO;20/04/2006;20/04/2006;27,69;1000;2,353821
TRAN PAULIST;OR;15/05/2006;0,182047;1000;JRS CAP PROPRIO;25/05/2006;25/05/2006;24,18;1000;0,752883
TRAN PAULIST;OR;15/05/2006;0,182047;1000;JRS CAP PROPRIO;25/05/2006;25/05/2006;24,18;1000;0,752883
TRAN PAULIST;OR;19/03/2007;0,405925;1000;DIVIDENDO;19/03/2007;16/03/2007;25,53;1000;1,589992
TRAN PAULIST;OR;19/03/2007;0,569381;1000;DIVIDENDO;19/03/2007;16/03/2007;25,53;1000;2,230243
TRAN PAULIST;OR;10/07/2007;1,609317;1000;DIVIDENDO;10/07/2007;10/07/2007;33;1000;4,876718
TRAN PAULIST;OR;01/10/2007;1,162283;1;DIVIDENDO;01/10/2007;01/10/2007;32;1;3,632134
TRAN PAULIST;OR;31/10/2007;1,337139;1;JRS CAP PROPRIO;05/11/2007;05/11/2007;35;1;3,820397
TRAN PAULIST;OR;10/12/2007;0,262066;1;JRS CAP PROPRIO;13/12/2007;13/12/2007;35;1;0,74876
TRAN PAULIST;OR;15/01/2008;1,138762;1;DIVIDENDO;21/01/2008;21/01/2008;33,5;1;3,39929
TRAN PAULIST;OR;10/03/2008;0,412171;1;JRS CAP PROPRIO;31/03/2008;31/03/2008;39,48;1;1,043999
TRAN PAULIST;OR;09/04/2008;0,448806;1;DIVIDENDO;10/04/2008;10/04/2008;38,96;1;1,151966
TRAN PAULIST;OR;30/06/2008;0,971297;1;DIVIDENDO;08/07/2008;08/07/2008;47,5;1;2,044836
TRAN PAULIST;OR;30/06/2008;0,390604;1;JRS CAP PROPRIO;08/07/2008;08/07/2008;47,5;1;0,822324
TRAN PAULIST;OR;30/09/2008;0,404516;1;JRS CAP PROPRIO;09/10/2008;08/10/2008;40;1;1,01129
TRAN PAULIST;OR;30/09/2008;0,365823;1;DIVIDENDO;09/10/2008;08/10/2008;40;1;0,914558
TRAN PAULIST;OR;05/12/2008;0,39969;1;JRS CAP PROPRIO;12/12/2008;03/12/2008;45,49;1;0,878633
TRAN PAULIST;OR;05/01/2009;0,820578;1;DIVIDENDO;12/01/2009;PRE?O TEORICO;45,09;1;1,819854
TRAN PAULIST;OR;31/03/2009;0,42359;1;JRS CAP PROPRIO;13/04/2009;09/04/2009;51,99;1;0,814753
TRAN PAULIST;OR;15/04/2009;0,709319;1;DIVIDENDO;15/04/2009;PRE?O TEORICO;51,57;1;1,375545
TRAN PAULIST;OR;19/06/2009;0,428297;1;JRS CAP PROPRIO;22/06/2009;PRE?O TEORICO;47,28;1;0,905939
TRAN PAULIST;OR;30/06/2009;0,407557;1;DIVIDENDO;06/07/2009;26/06/2009;50,49;1;0,807203
TRAN PAULIST;OR;30/09/2009;0,686625;1;DIVIDENDO;06/10/2009;30/09/2009;51,9;1;1,322977
TRAN PAULIST;OR;30/09/2009;0,4119;1;JRS CAP PROPRIO;06/10/2009;30/09/2009;51,9;1;0,793642
TRAN PAULIST;OR;14/12/2009;0,407422;1;JRS CAP PROPRIO;15/12/2009;01/12/2009;51;1;0,798867
TRAN PAULIST;OR;11/01/2010;1,068656;1;DIVIDENDO;11/01/2010;29/12/2009;54;1;1,978993
TRAN PAULIST;OR;30/03/2010;0,862756;1;DIVIDENDO;08/04/2010;29/03/2010;49,9;1;1,72897
TRAN PAULIST;OR;30/03/2010;0,411002;1;JRS CAP PROPRIO;08/04/2010;29/03/2010;49,9;1;0,823651
TRAN PAULIST;OR;29/04/2010;0,509143;1;DIVIDENDO;04/05/2010;28/04/2010;49,49;1;1,02878
TRAN PAULIST;OR;28/06/2010;0,419364;1;DIVIDENDO;07/07/2010;07/07/2010;48;1;0,873675
TRAN PAULIST;OR;28/06/2010;0,414452;1;JRS CAP PROPRIO;07/07/2010;07/07/2010;48;1;0,863442
TRAN PAULIST;OR;30/09/2010;0,963453;1;DIVIDENDO;07/10/2010;06/10/2010;53,5;1;1,800847
TRAN PAULIST;OR;30/09/2010;0,419682;1;JRS CAP PROPRIO;07/10/2010;06/10/2010;53,5;1;0,784452
TRAN PAULIST;OR;17/12/2010;0,738152;1;DIVIDENDO;14/01/2011;14/01/2011;60;1;1,230253
TRAN PAULIST;OR;17/12/2010;0,415119;1;JRS CAP PROPRIO;14/01/2011;14/01/2011;60;1;0,691865
TRAN PAULIST;OR;31/03/2011;1,194154;1;DIVIDENDO;06/04/2011;31/03/2011;60,2;1;1,983645
TRAN PAULIST;OR;31/03/2011;0,432676;1;JRS CAP PROPRIO;06/04/2011;31/03/2011;60,2;1;0,718731
TRAN PAULIST;OR;29/04/2011;0,110087;1;DIVIDENDO;29/04/2011;31/12/9999;58,93;1;0,186813
TRAN PAULIST;OR;30/06/2011;1,057275;1;DIVIDENDO;06/07/2011;29/06/2011;56,5;1;1,871283
TRAN PAULIST;OR;30/06/2011;0,417975;1;JRS CAP PROPRIO;06/07/2011;29/06/2011;56,5;1;0,739779
TRAN PAULIST;OR;30/09/2011;1,137935;1;DIVIDENDO;10/10/2011;31/08/2011;54;1;2,107287
TRAN PAULIST;OR;30/09/2011;0,403273;1;JRS CAP PROPRIO;10/10/2011;31/08/2011;54;1;0,746802
TRAN PAULIST;OR;21/12/2011;0,420264;1;JRS CAP PROPRIO;16/01/2012;16/01/2012;56,4;1;0,745149
TRAN PAULIST;OR;21/12/2011;1,112539;1;DIVIDENDO;16/01/2012;16/01/2012;56,4;1;1,972587
TRAN PAULIST;OR;29/03/2012;0,329695;1;DIVIDENDO;16/04/2012;03/04/2012;63,5;1;0,519205
TRAN PAULIST;OR;29/03/2012;0,4189;1;JRS CAP PROPRIO;16/04/2012;03/04/2012;63,5;1;0,659685
TRAN PAULIST;OR;16/04/2012;0,205349;1;DIVIDENDO;16/04/2012;03/04/2012;63,5;1;0,323384
TRAN PAULIST;OR;29/06/2012;0,4189;1;JRS CAP PROPRIO;29/06/2012;29/06/2012;68;1;0,616029
TRAN PAULIST;OR;29/06/2012;0,635721;1;DIVIDENDO;29/06/2012;29/06/2012;68;1;0,934884
TRAN PAULIST;PR;11/12/2000;0,213451;1000;JRS CAP PROPRIO;21/12/2000;21/12/2000;6,02;1000;3,545698
TRAN PAULIST;PR;24/04/2001;0,063882;1000;DIVIDENDO;24/04/2001;24/04/2001;7,21;1000;0,886019
TRAN PAULIST;PR;25/06/2001;0,213451;1000;JRS CAP PROPRIO;05/07/2001;05/07/2001;6,3;1000;3,388111
TRAN PAULIST;PR;03/12/2001;0,0814375;1000;JRS CAP PROPRIO;18/12/2001;18/12/2001;6,42;1000;1,268497
TRAN PAULIST;PR;26/04/2002;0,2191338;1000;DIVIDENDO;26/04/2002;26/04/2002;6,8;1000;3,222556
TRAN PAULIST;PR;24/06/2002;0,364088;1000;JRS CAP PROPRIO;04/07/2002;04/07/2002;6,15;1000;5,92013
TRAN PAULIST;PR;23/09/2002;0,214355;1000;JRS CAP PROPRIO;03/10/2002;03/10/2002;5,14;1000;4,170331
TRAN PAULIST;PR;16/12/2002;0,334929;1000;JRS CAP PROPRIO;26/12/2002;26/12/2002;6,05;1000;5,536017
TRAN PAULIST;PR;25/04/2003;0,0856219;1000;DIVIDENDO;25/04/2003;25/04/2003;6,4;1000;1,337842
TRAN PAULIST;PR;12/05/2003;0,4581839;1000;JRS CAP PROPRIO;22/05/2003;22/05/2003;7,71;1000;5,942722
TRAN PAULIST;PR;08/09/2003;0,5281775;1000;JRS CAP PROPRIO;18/09/2003;18/09/2003;11,15;1000;4,737018
TRAN PAULIST;PR;10/05/2004;0,1820477;1000;JRS CAP PROPRIO;20/05/2004;20/05/2004;9,87;1000;1,844455
TRAN PAULIST;PR;22/11/2004;0,320346;1000;JRS CAP PROPRIO;02/12/2004;02/12/2004;13,1;1000;2,445389
TRAN PAULIST;PR;13/06/2005;0,364095;1000;JRS CAP PROPRIO;23/06/2005;23/06/2005;22,5;1000;1,6182
TRAN PAULIST;PR;12/09/2005;0,636366;1000;JRS CAP PROPRIO;22/09/2005;22/09/2005;25,8;1000;2,466535
TRAN PAULIST;PR;19/12/2005;0,602873;1000;JRS CAP PROPRIO;28/12/2005;28/12/2005;25,87;1000;2,330394
TRAN PAULIST;PR;20/04/2006;0,651773;1000;DIVIDENDO;20/04/2006;20/04/2006;23,62;1000;2,759412
TRAN PAULIST;PR;15/05/2006;0,182047;1000;JRS CAP PROPRIO;25/05/2006;25/05/2006;22,49;1000;0,809458
TRAN PAULIST;PR;15/05/2006;0,182047;1000;JRS CAP PROPRIO;25/05/2006;25/05/2006;22,49;1000;0,809458
TRAN PAULIST;PR;19/03/2007;0,405925;1000;DIVIDENDO;19/03/2007;19/03/2007;28,81;1000;1,408973
TRAN PAULIST;PR;19/03/2007;0,569381;1000;DIVIDENDO;19/03/2007;19/03/2007;28,81;1000;1,976331
TRAN PAULIST;PR;10/07/2007;1,609317;1000;DIVIDENDO;10/07/2007;10/07/2007;39;1000;4,126454
TRAN PAULIST;PR;01/10/2007;1,162283;1;DIVIDENDO;01/10/2007;01/10/2007;40,45;1;2,873382
TRAN PAULIST;PR;31/10/2007;1,337139;1;JRS CAP PROPRIO;05/11/2007;05/11/2007;42;1;3,183664
TRAN PAULIST;PR;10/12/2007;0,262066;1;JRS CAP PROPRIO;13/12/2007;13/12/2007;39,74;1;0,659451
TRAN PAULIST;PR;15/01/2008;1,138762;1;DIVIDENDO;21/01/2008;21/01/2008;39,1;1;2,912435
TRAN PAULIST;PR;10/03/2008;0,412171;1;JRS CAP PROPRIO;31/03/2008;31/03/2008;40,85;1;1,008987
TRAN PAULIST;PR;09/04/2008;0,448806;1;DIVIDENDO;10/04/2008;10/04/2008;40,56;1;1,106524
TRAN PAULIST;PR;30/06/2008;0,971297;1;DIVIDENDO;08/07/2008;08/07/2008;50,3;1;1,931008
TRAN PAULIST;PR;30/06/2008;0,390604;1;JRS CAP PROPRIO;08/07/2008;08/07/2008;50,3;1;0,776549
TRAN PAULIST;PR;30/09/2008;0,404516;1;JRS CAP PROPRIO;09/10/2008;09/10/2008;41;1;0,986624
TRAN PAULIST;PR;30/09/2008;0,365823;1;DIVIDENDO;09/10/2008;09/10/2008;41;1;0,892251
TRAN PAULIST;PR;05/12/2008;0,39969;1;JRS CAP PROPRIO;12/12/2008;12/12/2008;42,7;1;0,936042
TRAN PAULIST;PR;05/01/2009;0,820578;1;DIVIDENDO;12/01/2009;12/01/2009;42,18;1;1,94542
TRAN PAULIST;PR;31/03/2009;0,42359;1;JRS CAP PROPRIO;13/04/2009;13/04/2009;44,71;1;0,947417
TRAN PAULIST;PR;15/04/2009;0,709319;1;DIVIDENDO;15/04/2009;15/04/2009;45,59;1;1,555865
TRAN PAULIST;PR;19/06/2009;0,428297;1;JRS CAP PROPRIO;22/06/2009;22/06/2009;47,65;1;0,898839
TRAN PAULIST;PR;30/06/2009;0,407557;1;DIVIDENDO;06/07/2009;06/07/2009;49,46;1;0,824013
TRAN PAULIST;PR;30/09/2009;0,686625;1;DIVIDENDO;06/10/2009;06/10/2009;52,8;1;1,300426
TRAN PAULIST;PR;30/09/2009;0,4119;1;JRS CAP PROPRIO;06/10/2009;06/10/2009;52,8;1;0,780114
TRAN PAULIST;PR;14/12/2009;0,407422;1;JRS CAP PROPRIO;15/12/2009;15/12/2009;51,3;1;0,794195
TRAN PAULIST;PR;11/01/2010;1,068656;1;DIVIDENDO;11/01/2010;11/01/2010;50,5;1;2,11615
TRAN PAULIST;PR;30/03/2010;0,862756;1;DIVIDENDO;08/04/2010;08/04/2010;47,95;1;1,799283
TRAN PAULIST;PR;30/03/2010;0,411002;1;JRS CAP PROPRIO;08/04/2010;08/04/2010;47,95;1;0,857147
TRAN PAULIST;PR;29/04/2010;0,509143;1;DIVIDENDO;04/05/2010;04/05/2010;46,2;1;1,102041
TRAN PAULIST;PR;28/06/2010;0,419364;1;DIVIDENDO;07/07/2010;07/07/2010;47,1;1;0,890369
TRAN PAULIST;PR;28/06/2010;0,414452;1;JRS CAP PROPRIO;07/07/2010;07/07/2010;47,1;1;0,879941
TRAN PAULIST;PR;30/09/2010;0,963453;1;DIVIDENDO;07/10/2010;07/10/2010;53,3;1;1,807604
TRAN PAULIST;PR;30/09/2010;0,419682;1;JRS CAP PROPRIO;07/10/2010;07/10/2010;53,3;1;0,787396
TRAN PAULIST;PR;17/12/2010;0,738152;1;DIVIDENDO;14/01/2011;14/01/2011;56,25;1;1,31227
TRAN PAULIST;PR;17/12/2010;0,415119;1;JRS CAP PROPRIO;14/01/2011;14/01/2011;56,25;1;0,737989
TRAN PAULIST;PR;31/03/2011;1,194154;1;DIVIDENDO;06/04/2011;06/04/2011;53,4;1;2,236243
TRAN PAULIST;PR;31/03/2011;0,432676;1;JRS CAP PROPRIO;06/04/2011;06/04/2011;53,4;1;0,810255
TRAN PAULIST;PR;29/04/2011;0,110087;1;DIVIDENDO;29/04/2011;29/04/2011;50,98;1;0,215942
TRAN PAULIST;PR;30/06/2011;1,057275;1;DIVIDENDO;06/07/2011;06/07/2011;51,45;1;2,054956
TRAN PAULIST;PR;30/06/2011;0,417975;1;JRS CAP PROPRIO;06/07/2011;06/07/2011;51,45;1;0,812391
TRAN PAULIST;PR;30/09/2011;1,137935;1;DIVIDENDO;10/10/2011;10/10/2011;49,47;1;2,300253
TRAN PAULIST;PR;30/09/2011;0,403273;1;JRS CAP PROPRIO;10/10/2011;10/10/2011;49,47;1;0,815187
TRAN PAULIST;PR;21/12/2011;0,420264;1;JRS CAP PROPRIO;16/01/2012;16/01/2012;59,16;1;0,710385
TRAN PAULIST;PR;21/12/2011;1,112539;1;DIVIDENDO;16/01/2012;16/01/2012;59,16;1;1,880559
TRAN PAULIST;PR;29/03/2012;0,329695;1;DIVIDENDO;16/04/2012;16/04/2012;62,85;1;0,524574
TRAN PAULIST;PR;29/03/2012;0,4189;1;JRS CAP PROPRIO;16/04/2012;16/04/2012;62,85;1;0,666508
TRAN PAULIST;PR;16/04/2012;0,205349;1;DIVIDENDO;16/04/2012;16/04/2012;62,85;1;0,326729
TRAN PAULIST;PR;29/06/2012;0,4189;1;JRS CAP PROPRIO;29/06/2012;29/06/2012;64,1;1;0,65351
TRAN PAULIST;PR;29/06/2012;0,635721;1;DIVIDENDO;29/06/2012;29/06/2012;64,1;1;0,991764
TREVISA;OR;08/06/1998;0,055;1000;DIVIDENDO;08/06/1998;28/02/1997;6;1000;0,916667
TREVISA;OR;13/03/2001;0,21;1000;DIVIDENDO;13/03/2001;PRE?O TEORICO;5,95;1000;3,53238
TREVISA;OR;03/04/2002;0,042;1000;DIVIDENDO;03/04/2002;PRE?O TEORICO;5,74;1000;0,732345
TREVISA;OR;25/03/2003;0,06487;1000;DIVIDENDO;25/03/2003;PRE?O TEORICO;5,69;1000;1,13947
TREVISA;OR;26/03/2004;0,08;1000;DIVIDENDO;26/03/2004;06/06/2003;5,62;1000;1,423488
TREVISA;OR;25/04/2005;0,0926;1000;DIVIDENDO;25/04/2005;PRE?O TEORICO;5,54;1000;1,67148
TREVISA;OR;18/04/2006;0,3;1;DIVIDENDO;18/04/2006;31/12/9999;54,47;1;0,550721
TREVISA;OR;24/04/2007;0,27;1;DIVIDENDO;24/04/2007;PRE?O TEORICO;54,17;1;0,498394
TREVISA;OR;28/04/2008;0,65;1;DIVIDENDO;28/04/2008;PRE?O TEORICO;53,9;1;1,205847
TREVISA;OR;27/04/2009;0,19;1;DIVIDENDO;27/04/2009;PRE?O TEORICO;13,31;1;1,427123
TREVISA;OR;23/04/2010;0,374;1;DIVIDENDO;23/04/2010;PRE?O TEORICO;13,12;1;2,84985
TREVISA;OR;29/04/2011;0,658;1;DIVIDENDO;29/04/2011;19/10/2010;40,5;1;1,624691
TREVISA;OR;27/04/2012;0,867;1;DIVIDENDO;27/04/2012;29/03/2012;40;1;2,1675
TREVISA;OR;30/04/2013;0,88;1;DIVIDENDO;30/04/2013;02/01/2013;48;1;1,833333
TREVISA;PR;08/06/1998;0,061;1000;DIVIDENDO;08/06/1998;07/05/1998;1,99;1000;3,065327
TREVISA;PR;13/03/2001;0,23;1000;DIVIDENDO;13/03/2001;13/03/2001;1,42;1000;16,197183
TREVISA;PR;03/04/2002;0,0462;1000;DIVIDENDO;03/04/2002;21/03/2002;0,8;1000;5,775
TREVISA;PR;25/03/2003;0,07136;1000;DIVIDENDO;25/03/2003;24/03/2003;0,86;1000;8,297674
TREVISA;PR;26/03/2004;0,088;1000;DIVIDENDO;26/03/2004;12/03/2004;2,2;1000;4
TREVISA;PR;25/04/2005;0,1019;1000;DIVIDENDO;25/04/2005;25/04/2005;2,15;1000;4,739535
TREVISA;PR;18/04/2006;0,33;1;DIVIDENDO;18/04/2006;13/04/2006;33,9;1;0,973451
TREVISA;PR;24/04/2007;0,297;1;DIVIDENDO;24/04/2007;26/03/2007;56;1;0,530357
TREVISA;PR;28/04/2008;0,715;1;DIVIDENDO;28/04/2008;01/04/2008;73;1;0,979452
TREVISA;PR;27/04/2009;0,209;1;DIVIDENDO;27/04/2009;14/04/2009;13;1;1,607692
TREVISA;PR;23/04/2010;0,412;1;DIVIDENDO;23/04/2010;09/04/2010;37;1;1,113514
TREVISA;PR;29/04/2011;0,724;1;DIVIDENDO;29/04/2011;08/04/2011;34,5;1;2,098551
TREVISA;PR;27/04/2012;0,954;1;DIVIDENDO;27/04/2012;17/04/2012;23,15;1;4,12095
